age,balance,duration,campaign,pdays,previous,job_id,marital_id,education_id,default_id,housing_id,loan_id,poutcome_id,month_id,label
0.13010856837205267,-0.018117507390563614,0.14828924283319683,-0.016731784874185605,-0.046450449922326116,-0.02166625706561809,0.16553095466833484,-0.25116736298844927,0.16072745146227577,0.017449004669451984,-0.4281150159744409,0.14991398377979848,0.04096010485786842,-0.3059719832882772,0.0
-0.14930319633382966,-0.023541026946099573,0.11898388827458611,0.02408454165642664,-0.046450449922326116,-0.02166625706561809,-0.4708326816953015,0.24883263701155073,0.16072745146227577,0.017449004669451984,-0.4281150159744409,0.14991398377979848,0.04096010485786842,-0.3059719832882772,0.0
0.1889320977838174,-0.014193172102411581,0.11428055976517947,-0.03713994813949173,-0.046450449922326116,-0.02166625706561809,0.2564400455774258,0.7488326370115508,0.16072745146227577,0.017449004669451984,-0.4281150159744409,-0.8500860162202015,0.04096010485786842,-0.3059719832882772,0.0
-0.09047966692206497,-0.03130151021255753,-0.07529975861398118,0.02408454165642664,-0.046450449922326116,-0.02166625706561809,-0.37992359078621063,-0.25116736298844927,-0.5059392152043909,0.017449004669451984,-0.4281150159744409,0.14991398377979848,0.04096010485786842,-0.3059719832882772,0.0
-0.14930319633382966,0.09037493054761707,-0.047441582058264826,-0.03713994813949173,-0.046450449922326116,-0.02166625706561809,-0.2890144998771197,0.24883263701155073,0.16072745146227577,0.017449004669451984,-0.4281150159744409,0.14991398377979848,0.04096010485786842,-0.3059719832882772,0.0
0.13010856837205267,-0.04183989373916805,0.08786956121235746,-0.016731784874185605,0.14965046750886654,0.09833374293438191,-0.37992359078621063,-0.25116736298844927,-0.5059392152043909,0.017449004669451984,-0.4281150159744409,0.14991398377979848,-0.29237322847546493,-0.3059719832882772,0.0
0.07128503896028798,-0.014920717408642014,-0.05757182807852532,-0.016731784874185605,-0.046450449922326116,-0.02166625706561809,-0.2890144998771197,0.24883263701155073,0.16072745146227577,0.017449004669451984,-0.4281150159744409,0.14991398377979848,0.04096010485786842,-0.3059719832882772,0.0
-0.14930319633382966,-0.030684199043634737,-0.05721003357780173,-0.016731784874185605,-0.046450449922326116,-0.02166625706561809,-0.37992359078621063,0.24883263701155073,0.16072745146227577,0.017449004669451984,0.5718849840255591,0.14991398377979848,0.04096010485786842,-0.39688107419736807,0.0
0.041873274254405624,-0.014127031620026995,0.11102440925866716,-0.016731784874185605,-0.046450449922326116,-0.02166625706561809,0.16553095466833484,0.24883263701155073,0.4940607847956091,0.017449004669451984,-0.4281150159744409,0.14991398377979848,0.04096010485786842,-0.3059719832882772,0.0
0.20363798013675857,0.020684908941726168,-0.06118977308576121,0.02408454165642664,-0.046450449922326116,-0.02166625706561809,-0.37992359078621063,-0.25116736298844927,-0.5059392152043909,0.017449004669451984,-0.4281150159744409,-0.8500860162202015,0.04096010485786842,0.6031189258026319,0.0
